;index_x;LLM_score;date;company;index_y;title;symbols;sentiment;ticker
126501;7633;1;2022-08-13T13:03:00+00:00;Franchise Group Inc;133324;A Dose of Vitamin Shoppe Could Be Good for Your Portfolio;['FRG.US', 'FRGAP.US'];{'polarity': 0.844, 'neg': 0.055, 'neu': 0.58, 'pos': 0.365};FRGAP
126542;7675;0;2022-08-14T09:06:00+00:00;AGNC Investment Corp;62865;3 Ultra-High-Yield Dividend Stocks That Can Turn $350,000 Into $1 Million by 2030;['1IK.F', '4OQ1.F', 'AGNC.US', 'AGNCM.US', 'AGNCN.US', 'AGNCP.US', 'EPD.US', 'IIPR-PA.US', 'IIPR.US'];{'polarity': 0, 'neg': 0, 'neu': 1, 'pos': 0};AGNCN
126543;7675;0;2022-08-14T09:06:00+00:00;AGNC Investment Corp;64477;3 Ultra-High-Yield Dividend Stocks That Can Turn $350,000 Into $1 Million by 2030;['1IK.F', '4OQ1.F', 'AGNC.US', 'AGNCM.US', 'AGNCN.US', 'AGNCP.US', 'EPD.US', 'IIPR-PA.US', 'IIPR.US'];{'polarity': 0, 'neg': 0, 'neu': 1, 'pos': 0};AGNCM
126544;7675;0;2022-08-14T09:06:00+00:00;AGNC Investment Corp;67045;3 Ultra-High-Yield Dividend Stocks That Can Turn $350,000 Into $1 Million by 2030;['1IK.F', '4OQ1.F', 'AGNC.US', 'AGNCM.US', 'AGNCN.US', 'AGNCP.US', 'EPD.US', 'IIPR-PA.US', 'IIPR.US'];{'polarity': 0, 'neg': 0, 'neu': 1, 'pos': 0};AGNCP
126545;7675;0;2022-08-14T09:06:00+00:00;AGNC Investment Corp;85474;3 Ultra-High-Yield Dividend Stocks That Can Turn $350,000 Into $1 Million by 2030;['1IK.F', '4OQ1.F', 'AGNC.US', 'AGNCM.US', 'AGNCN.US', 'AGNCP.US', 'EPD.US', 'IIPR-PA.US', 'IIPR.US'];{'polarity': 0, 'neg': 0, 'neu': 1, 'pos': 0};AGNC
126631;7764;0;2022-08-15T02:00:00+00:00;OceanFirst Financial Corp;123205;Philadelphia-area banks post strong 2Q earnings, but economic uncertainty clouds outlook;['CUBI-PE.US', 'CUBI-PF.US', 'CUBI.US', 'FRBA.US', 'FU5.F', 'FULT.US', 'FULTP.US', 'MRBK.US', 'OCFC.US', 'OCFCP.US', 'PKBK.US', 'TBBK.US'];{'polarity': 0.511, 'neg': 0, 'neu': 0.87, 'pos': 0.13};OCFCP
126632;7764;0;2022-08-15T02:00:00+00:00;OceanFirst Financial Corp;128954;Philadelphia-area banks post strong 2Q earnings, but economic uncertainty clouds outlook;['CUBI-PE.US', 'CUBI-PF.US', 'CUBI.US', 'FRBA.US', 'FU5.F', 'FULT.US', 'FULTP.US', 'MRBK.US', 'OCFC.US', 'OCFCP.US', 'PKBK.US', 'TBBK.US'];{'polarity': 0.511, 'neg': 0, 'neu': 0.87, 'pos': 0.13};OCFC
126682;7815;0;2022-08-15T10:30:00+00:00;FTAI Aviation Ltd;98106;Fortress Transportation and Infrastructure Investors LLC Announces Merger Which Will Eliminate Its Partnership Tax Classification and Result in the Public Entity Being a Corporation;['FTAI.US', 'FTAIN.US', 'FTAIO.US', 'FTAIP.US', 'FTAIV.US'];{'polarity': 0.992, 'neg': 0.018, 'neu': 0.911, 'pos': 0.071};FTAI
126683;7815;0;2022-08-15T10:30:00+00:00;FTAI Aviation Ltd;108723;Fortress Transportation and Infrastructure Investors LLC Announces Merger Which Will Eliminate Its Partnership Tax Classification and Result in the Public Entity Being a Corporation;['FTAI.US', 'FTAIN.US', 'FTAIO.US', 'FTAIP.US', 'FTAIV.US'];{'polarity': 0.992, 'neg': 0.018, 'neu': 0.911, 'pos': 0.071};FTAIO
126684;7815;0;2022-08-15T10:30:00+00:00;FTAI Aviation Ltd;109001;Fortress Transportation and Infrastructure Investors LLC Announces Merger Which Will Eliminate Its Partnership Tax Classification and Result in the Public Entity Being a Corporation;['FTAI.US', 'FTAIN.US', 'FTAIO.US', 'FTAIP.US', 'FTAIV.US'];{'polarity': 0.992, 'neg': 0.018, 'neu': 0.911, 'pos': 0.071};FTAIP
126738;7871;1;2022-08-15T11:30:00+00:00;First Citizens BancShares Inc;51497;Quipt Home Medical Announces Commitment Letter for $80 Million of Senior Credit Facilities to Fund Future Growth;['FCNCA.US', 'QIPT.US', 'QIPT.V'];{'polarity': 1, 'neg': 0.026, 'neu': 0.822, 'pos': 0.153};FCNCA
126739;7871;1;2022-08-15T11:30:00+00:00;First Citizens BancShares Inc;156796;Quipt Home Medical Announces Commitment Letter for $80 Million of Senior Credit Facilities to Fund Future Growth;['FC6A.F', 'FCNCA.US', 'FCNCB.US', 'FCNCO.US', 'FCNCP.US', 'QIPT.US'];{'polarity': 1, 'neg': 0.026, 'neu': 0.82, 'pos': 0.155};FCNCO
126740;7871;1;2022-08-15T11:30:00+00:00;First Citizens BancShares Inc;157654;Quipt Home Medical Announces Commitment Letter for $80 Million of Senior Credit Facilities to Fund Future Growth;['FC6A.F', 'FCNCA.US', 'FCNCB.US', 'FCNCO.US', 'FCNCP.US', 'QIPT.US'];{'polarity': 1, 'neg': 0.026, 'neu': 0.82, 'pos': 0.155};FCNCP
126804;7937;0;2022-08-15T12:30:00+00:00;AMMO Inc;104297;AMMO, Inc. Announces Plan to Separate Ammunition and Marketplace Businesses into Two Independent Publicly Traded Companies;['POWW.US', 'POWWP.US'];{'polarity': 0.999, 'neg': 0.016, 'neu': 0.886, 'pos': 0.098};POWWP
126805;7937;0;2022-08-15T12:30:00+00:00;AMMO Inc;161906;AMMO, Inc. Announces Plan to Separate Ammunition and Marketplace Businesses into Two Independent Publicly Traded Companies;['POWW.US', 'POWWP.US'];{'polarity': 0.999, 'neg': 0.016, 'neu': 0.886, 'pos': 0.098};POWW
126893;8026;0;2022-08-15T13:36:00+00:00;Zillow Group Inc;66669;Opendoor's Fiercest Competitor Just Became Its Biggest Fan;['0ZG.F', '0ZG2.F', 'OPEN.US', 'Z.US', 'ZG.US'];{'polarity': -0.026, 'neg': 0.039, 'neu': 0.923, 'pos': 0.038};Z
126894;8026;0;2022-08-15T13:36:00+00:00;Zillow Group Inc;67459;Opendoor's Fiercest Competitor Just Became Its Biggest Fan;['0ZG.F', '0ZG2.F', 'OPEN.US', 'Z.US', 'ZG.US'];{'polarity': -0.026, 'neg': 0.039, 'neu': 0.923, 'pos': 0.038};ZG
126926;8059;0;2022-08-15T13:59:32+00:00;Chicken Soup for the Soul Entertainment Inc;152271;Chicken Soup for the Soul Entertainment, Inc. (NASDAQ:CSSE): Are Analysts Optimistic?;['CSSE.US', 'CSSEP.US'];{'polarity': 0.998, 'neg': 0.029, 'neu': 0.826, 'pos': 0.145};CSSEP
126927;8059;0;2022-08-15T13:59:32+00:00;Chicken Soup for the Soul Entertainment Inc;179085;Chicken Soup for the Soul Entertainment, Inc. (NASDAQ:CSSE): Are Analysts Optimistic?;['CSSE.US', 'CSSEP.US'];{'polarity': 0.998, 'neg': 0.029, 'neu': 0.826, 'pos': 0.145};CSSE
126938;8071;-1;2022-08-15T14:13:55+00:00;AMMO Inc;104296;AMMO stock tumbles after plan to separate into 2 publicly traded companies;['GSPC.INDX', 'POWW.US', 'POWWP.US'];{'polarity': 0.296, 'neg': 0, 'neu': 0.972, 'pos': 0.028};POWWP
126939;8071;-1;2022-08-15T14:13:55+00:00;AMMO Inc;161905;AMMO stock tumbles after plan to separate into 2 publicly traded companies;['GSPC.INDX', 'POWW.US', 'POWWP.US'];{'polarity': 0.296, 'neg': 0, 'neu': 0.972, 'pos': 0.028};POWW
126950;8083;1;2022-08-15T14:31:52+00:00;Zillow Group Inc;66668;This Growth Stock Is Entering a New Chapter, and It's a Buy Right Now;['0ZG.F', '0ZG2.F', 'Z.US', 'ZG.US'];{'polarity': 0, 'neg': 0, 'neu': 1, 'pos': 0};Z
126951;8083;1;2022-08-15T14:31:52+00:00;Zillow Group Inc;67458;This Growth Stock Is Entering a New Chapter, and It's a Buy Right Now;['0ZG.F', '0ZG2.F', 'Z.US', 'ZG.US'];{'polarity': 0, 'neg': 0, 'neu': 1, 'pos': 0};ZG
126984;8117;0;2022-08-15T15:21:11+00:00;Zillow Group Inc;66667;OPEN Stock: What Will a 2022 Housing Crash Mean for the “Amazon of Real Estate”?;['0ZG.F', '0ZG2.F', 'AMZN.US', 'CVNA.US', 'DHI.US', 'OPEN.US', 'TSLA.US', 'Z.US', 'ZG.US'];{'polarity': 0.996, 'neg': 0.05, 'neu': 0.84, 'pos': 0.109};Z
126985;8117;0;2022-08-15T15:21:11+00:00;Zillow Group Inc;67457;OPEN Stock: What Will a 2022 Housing Crash Mean for the “Amazon of Real Estate”?;['0ZG.F', '0ZG2.F', 'AMZN.US', 'CVNA.US', 'DHI.US', 'OPEN.US', 'TSLA.US', 'Z.US', 'ZG.US'];{'polarity': 0.996, 'neg': 0.05, 'neu': 0.84, 'pos': 0.109};ZG
127064;8197;0;2022-08-15T18:52:02+00:00;Atlanta Braves Holdings Inc;46497;Weekly Upgrades and Downgrades;['BATRA.US', 'BATRB.US', 'BATRK.US', 'FWONA.US', 'FWONB.US', 'FWONK.US', 'LM03.F', 'LM04.F', 'LM05.F', 'LM06.F', 'LSXMA.US', 'LSXMB.US', 'LSXMK.US'];{'polarity': 0.989, 'neg': 0.023, 'neu': 0.895, 'pos': 0.082};BATRA
127065;8197;0;2022-08-15T18:52:02+00:00;Atlanta Braves Holdings Inc;51268;Weekly Upgrades and Downgrades;['BATRA.US', 'BATRB.US', 'BATRK.US', 'FWONA.US', 'FWONB.US', 'FWONK.US', 'LM03.F', 'LM04.F', 'LM05.F', 'LM06.F', 'LSXMA.US', 'LSXMB.US', 'LSXMK.US'];{'polarity': 0.989, 'neg': 0.023, 'neu': 0.895, 'pos': 0.082};BATRK
127103;8236;0;2022-08-15T20:05:00+00:00;AMMO Inc;104295;AMMO, Inc. Reports First Quarter 2023 Financial Results;['POWW.US', 'POWWP.US'];{'polarity': 1, 'neg': 0.022, 'neu': 0.873, 'pos': 0.104};POWWP
127104;8236;0;2022-08-15T20:05:00+00:00;AMMO Inc;161903;AMMO, Inc. Reports First Quarter 2023 Financial Results;['POWW.US', 'POWWP.US'];{'polarity': 1, 'neg': 0.022, 'neu': 0.874, 'pos': 0.104};POWW
127135;8268;1;2022-08-15T20:15:00+00:00;Brighthouse Financial Inc;100529;Brighthouse Financial Announces Preferred Stock Dividends and Related Depositary Share Distributions;['BHF.US', 'BHFAM.US', 'BHFAN.US', 'BHFAO.US', 'BHFAP.US'];{'polarity': 0.996, 'neg': 0.039, 'neu': 0.843, 'pos': 0.118};BHF
127136;8268;1;2022-08-15T20:15:00+00:00;Brighthouse Financial Inc;119903;Brighthouse Financial Announces Preferred Stock Dividends and Related Depositary Share Distributions;['BHF.US', 'BHFAM.US', 'BHFAN.US', 'BHFAO.US', 'BHFAP.US'];{'polarity': 0.996, 'neg': 0.039, 'neu': 0.843, 'pos': 0.118};BHFAO
127137;8268;1;2022-08-15T20:15:00+00:00;Brighthouse Financial Inc;121612;Brighthouse Financial Announces Preferred Stock Dividends and Related Depositary Share Distributions;['BHF.US', 'BHFAM.US', 'BHFAN.US', 'BHFAO.US', 'BHFAP.US'];{'polarity': 0.996, 'neg': 0.039, 'neu': 0.843, 'pos': 0.118};BHFAP
127138;8268;1;2022-08-15T20:15:00+00:00;Brighthouse Financial Inc;128395;Brighthouse Financial Announces Preferred Stock Dividends and Related Depositary Share Distributions;['BHF.US', 'BHFAM.US', 'BHFAN.US', 'BHFAO.US', 'BHFAP.US'];{'polarity': 0.996, 'neg': 0.039, 'neu': 0.843, 'pos': 0.118};BHFAN
127139;8268;1;2022-08-15T20:15:00+00:00;Brighthouse Financial Inc;131315;Brighthouse Financial Announces Preferred Stock Dividends and Related Depositary Share Distributions;['BHF.US', 'BHFAM.US', 'BHFAN.US', 'BHFAO.US', 'BHFAP.US'];{'polarity': 0.996, 'neg': 0.039, 'neu': 0.843, 'pos': 0.118};BHFAM
127143;8276;0;2022-08-15T20:15:00+00:00;Qurate Retail Inc;64175;Qurate Retail Announces Semi-Annual Interest Payment and Regular Additional Distribution on 3.75% Senior Exchangeable Debentures Due 2030;['LB3A.F', 'LUMN.US', 'QRTEA.US', 'QRTEB.US', 'QRTEP.US', 'TMUS.US'];{'polarity': 0.996, 'neg': 0, 'neu': 0.895, 'pos': 0.105};QRTEP
127144;8276;0;2022-08-15T20:15:00+00:00;Qurate Retail Inc;154015;Qurate Retail Announces Semi-Annual Interest Payment and Regular Additional Distribution on 3.75% Senior Exchangeable Debentures Due 2030;['LB3A.F', 'LUMN.US', 'QRTEA.US', 'QRTEB.US', 'QRTEP.US', 'TMUS.US'];{'polarity': 0.996, 'neg': 0, 'neu': 0.895, 'pos': 0.105};QRTEA
127200;8333;1;2022-08-15T22:00:00+00:00;Qurate Retail Inc;64174;Qurate Retail, Inc. Declares Quarterly Cash Dividend on 8.0% Series A Cumulative Redeemable Preferred Stock;['LB3A.F', 'QRTEA.US', 'QRTEB.US', 'QRTEP.US'];{'polarity': 0.557, 'neg': 0, 'neu': 0.967, 'pos': 0.033};QRTEP
127201;8333;1;2022-08-15T22:00:00+00:00;Qurate Retail Inc;154014;Qurate Retail, Inc. Declares Quarterly Cash Dividend on 8.0% Series A Cumulative Redeemable Preferred Stock;['LB3A.F', 'QRTEA.US', 'QRTEB.US', 'QRTEP.US'];{'polarity': 0.557, 'neg': 0, 'neu': 0.967, 'pos': 0.033};QRTEA
127255;8388;0;2022-08-16T03:34:59+00:00;Brighthouse Financial Inc;100528;Is it Still a Good Move to Invest in Brighthouse Financial (BHF)?;['BHF.US', 'BHFAO.US', 'BHFAP.US', 'GLRE.US'];{'polarity': 0.951, 'neg': 0, 'neu': 0.936, 'pos': 0.064};BHF
127256;8388;0;2022-08-16T03:34:59+00:00;Brighthouse Financial Inc;119902;Is it Still a Good Move to Invest in Brighthouse Financial (BHF)?;['BHF.US', 'BHFAO.US', 'BHFAP.US', 'GLRE.US'];{'polarity': 0.951, 'neg': 0, 'neu': 0.936, 'pos': 0.064};BHFAO
127257;8388;0;2022-08-16T03:34:59+00:00;Brighthouse Financial Inc;121611;Is it Still a Good Move to Invest in Brighthouse Financial (BHF)?;['BHF.US', 'BHFAO.US', 'BHFAP.US', 'GLRE.US'];{'polarity': 0.951, 'neg': 0, 'neu': 0.936, 'pos': 0.064};BHFAP
127361;8494;0;2022-08-16T12:00:00+00:00;Zillow Group Inc;66666;Lowest-priced homes attracting strongest competition as market rebalances;['0ZG.F', '0ZG2.F', 'Z.US', 'ZG.US'];{'polarity': 0.987, 'neg': 0.036, 'neu': 0.905, 'pos': 0.058};Z
127362;8494;0;2022-08-16T12:00:00+00:00;Zillow Group Inc;67456;Lowest-priced homes attracting strongest competition as market rebalances;['0ZG.F', '0ZG2.F', 'Z.US', 'ZG.US'];{'polarity': 0.987, 'neg': 0.036, 'neu': 0.905, 'pos': 0.058};ZG
127417;8550;0;2022-08-16T13:00:00+00:00;FAT Brands Inc;159442;FAT Brands Announces Speaker Line-up Ahead of Third Bi-Annual Summit;['FAT.US', 'FATBP.US', 'FATBW.US'];{'polarity': 0.987, 'neg': 0, 'neu': 0.928, 'pos': 0.072};FATBP
127418;8550;0;2022-08-16T13:00:00+00:00;FAT Brands Inc;171168;FAT Brands Announces Speaker Line-up Ahead of Third Bi-Annual Summit;['FAT.US', 'FATBP.US', 'FATBW.US'];{'polarity': 0.987, 'neg': 0, 'neu': 0.928, 'pos': 0.072};FAT
127419;8552;0;2022-08-16T13:00:00+00:00;First Citizens BancShares Inc;51496;CIT Serves as Lead Arranger on $53 Million Financing for Washington-BWI Industrial Properties;['FC6A.F', 'FCNCA.US', 'FCNCB.US', 'FCNCO.US', 'FCNCP.US'];{'polarity': 0.992, 'neg': 0.007, 'neu': 0.884, 'pos': 0.108};FCNCA
127420;8552;0;2022-08-16T13:00:00+00:00;First Citizens BancShares Inc;156795;CIT Serves as Lead Arranger on $53 Million Financing for Washington-BWI Industrial Properties;['FC6A.F', 'FCNCA.US', 'FCNCB.US', 'FCNCO.US', 'FCNCP.US'];{'polarity': 0.992, 'neg': 0.007, 'neu': 0.884, 'pos': 0.108};FCNCO
127421;8552;0;2022-08-16T13:00:00+00:00;First Citizens BancShares Inc;157653;CIT Serves as Lead Arranger on $53 Million Financing for Washington-BWI Industrial Properties;['FC6A.F', 'FCNCA.US', 'FCNCB.US', 'FCNCO.US', 'FCNCP.US'];{'polarity': 0.992, 'neg': 0.007, 'neu': 0.884, 'pos': 0.108};FCNCP
127608;8741;0;2022-08-16T19:00:00+00:00;LifeMD Inc;140017;Sidoti's August Micro-Cap Virtual Conference;['32D.F', 'AHQ.F', 'ALOT.US', 'AMWD.US', 'BNRG.US', 'DHX.US', 'EVG.US', 'HGBL.US', 'ICD.US', 'IONM.US', 'IPWR.US', 'JRSH.US', 'LFMD.US', 'LFMDP.US', 'MATW.US'];{'polarity': 0.976, 'neg': 0.004, 'neu': 0.925, 'pos': 0.071};LFMDP
127609;8741;0;2022-08-16T19:00:00+00:00;LifeMD Inc;168602;Sidoti's August Micro-Cap Virtual Conference;['32D.F', 'AHQ.F', 'ALOT.US', 'AMWD.US', 'BNRG.US', 'DHX.US', 'EVG.US', 'HGBL.US', 'ICD.US', 'IONM.US', 'IPWR.US', 'JRSH.US', 'LFMD.US', 'LFMDP.US', 'MATW.US'];{'polarity': 0.976, 'neg': 0.004, 'neu': 0.925, 'pos': 0.071};LFMD
127666;8799;0;2022-08-16T20:29:54+00:00;Zillow Group Inc;66665;Housing market: Flexibility has homebuyers looking 'beyond the suburbs', economist explains;['CASH.US', 'CCS.US', 'DC7.F', 'DFS.US', 'DHI.US', 'HD.US', 'HO2.F', 'IVR-PB.US', 'IVR-PC.US', 'IVR.US', 'KBH.US', 'LEN-B.US', 'LEN.MX', 'LEN.US', 'LNN.F', 'LOW.US', 'MTH.US'];{'polarity': 0, 'neg': 0, 'neu': 1, 'pos': 0};Z
127667;8799;0;2022-08-16T20:29:54+00:00;Zillow Group Inc;67455;Housing market: Flexibility has homebuyers looking 'beyond the suburbs', economist explains;['CASH.US', 'CCS.US', 'DC7.F', 'DFS.US', 'DHI.US', 'HD.US', 'HO2.F', 'IVR-PB.US', 'IVR-PC.US', 'IVR.US', 'KBH.US', 'LEN-B.US', 'LEN.MX', 'LEN.US', 'LNN.F', 'LOW.US', 'MTH.US'];{'polarity': 0, 'neg': 0, 'neu': 1, 'pos': 0};ZG
127701;8834;0;2022-08-16T21:10:42+00:00;Digital World Acquisition Corp;138283;Stocks to watch: Apple, Digital World Acquistion Corp, Cassava Science, Canoo;['AAPL.MX', 'AAPL.US', 'AAPL34.SA', 'APC.F', 'APC.XETRA', 'CS.US', 'CSGKF.US', 'CSGN.SW', 'CSN.MX', 'CSX1.F', 'DWAC.US', 'DWACU.US', 'DWACW.US', 'GOEV.US', 'PX91.F', 'SAVA.US'];{'polarity': -0.318, 'neg': 0.084, 'neu': 0.916, 'pos': 0};DWACU
127702;8834;0;2022-08-16T21:10:42+00:00;Digital World Acquisition Corp;141017;Stocks to watch: Apple, Digital World Acquistion Corp, Cassava Science, Canoo;['AAPL.MX', 'AAPL.US', 'AAPL34.SA', 'APC.F', 'APC.XETRA', 'CS.US', 'CSGKF.US', 'CSGN.SW', 'CSN.MX', 'CSX1.F', 'DWAC.US', 'DWACU.US', 'DWACW.US', 'GOEV.US', 'PX91.F', 'SAVA.US'];{'polarity': -0.318, 'neg': 0.084, 'neu': 0.916, 'pos': 0};DWAC
127703;8834;0;2022-08-16T21:10:42+00:00;Digital World Acquisition Corp;163587;Stocks to watch: Apple, Digital World Acquistion Corp, Cassava Science, Canoo;['AAPL.MX', 'AAPL.US', 'AAPL34.SA', 'APC.F', 'APC.XETRA', 'CS.US', 'CSGKF.US', 'CSGN.SW', 'CSN.MX', 'CSX1.F', 'DWAC.US', 'DWACU.US', 'DWACW.US', 'GOEV.US', 'PX91.F', 'SAVA.US'];{'polarity': -0.318, 'neg': 0.084, 'neu': 0.916, 'pos': 0};DWACW
127718;8851;0;2022-08-16T22:09:47+00:00;Digital World Acquisition Corp;138282;Top after-hours movers: Apple, Cassava Sciences, Canoo, Digital World Acquisition Corp.;['AAPL.MX', 'AAPL.US', 'AAPL34.SA', 'APC.F', 'APC.XETRA', 'DWAC.US', 'DWACU.US', 'DWACW.US', 'GOEV.US', 'PX91.F', 'SAVA.US'];{'polarity': 0.958, 'neg': 0.039, 'neu': 0.855, 'pos': 0.106};DWACU
127719;8851;0;2022-08-16T22:09:47+00:00;Digital World Acquisition Corp;141016;Top after-hours movers: Apple, Cassava Sciences, Canoo, Digital World Acquisition Corp.;['AAPL.MX', 'AAPL.US', 'AAPL34.SA', 'APC.F', 'APC.XETRA', 'DWAC.US', 'DWACU.US', 'DWACW.US', 'GOEV.US', 'PX91.F', 'SAVA.US'];{'polarity': 0.958, 'neg': 0.039, 'neu': 0.855, 'pos': 0.106};DWAC
127720;8851;0;2022-08-16T22:09:47+00:00;Digital World Acquisition Corp;163586;Top after-hours movers: Apple, Cassava Sciences, Canoo, Digital World Acquisition Corp.;['AAPL.MX', 'AAPL.US', 'AAPL34.SA', 'APC.F', 'APC.XETRA', 'DWAC.US', 'DWACU.US', 'DWACW.US', 'GOEV.US', 'PX91.F', 'SAVA.US'];{'polarity': 0.958, 'neg': 0.039, 'neu': 0.855, 'pos': 0.106};DWACW
127878;9011;0;2022-08-17T12:58:12+00:00;Zions Bancorporation N;87362;4 Reasons to Invest in Enterprise Financial (EFSC) Stock Now;['AB5.F', 'ASB-PE.US', 'ASB-PF.US', 'ASB.US', 'EFSC.US', 'ZB1.F', 'ZION.US', 'ZIONP.US'];{'polarity': 0.998, 'neg': 0.003, 'neu': 0.825, 'pos': 0.172};ZION
127879;9011;0;2022-08-17T12:58:12+00:00;Zions Bancorporation N;102772;4 Reasons to Invest in Enterprise Financial (EFSC) Stock Now;['AB5.F', 'ASB-PE.US', 'ASB-PF.US', 'ASB.US', 'EFSC.US', 'ZB1.F', 'ZION.US', 'ZIONP.US'];{'polarity': 0.998, 'neg': 0.003, 'neu': 0.825, 'pos': 0.172};ZIONP
127882;9015;1;2022-08-17T13:00:00+00:00;First Citizens BancShares Inc;51495;CIT Arranges $67.5 Million Financing for Acquisition and Expansion of Surgical Hospital and Adjacent Medical Office;['FC6A.F', 'FCNCA.US', 'FCNCB.US', 'FCNCO.US', 'FCNCP.US'];{'polarity': 0.991, 'neg': 0.003, 'neu': 0.884, 'pos': 0.113};FCNCA
127883;9015;1;2022-08-17T13:00:00+00:00;First Citizens BancShares Inc;156794;CIT Arranges $67.5 Million Financing for Acquisition and Expansion of Surgical Hospital and Adjacent Medical Office;['FC6A.F', 'FCNCA.US', 'FCNCB.US', 'FCNCO.US', 'FCNCP.US'];{'polarity': 0.991, 'neg': 0.003, 'neu': 0.884, 'pos': 0.113};FCNCO
127884;9015;1;2022-08-17T13:00:00+00:00;First Citizens BancShares Inc;157652;CIT Arranges $67.5 Million Financing for Acquisition and Expansion of Surgical Hospital and Adjacent Medical Office;['FC6A.F', 'FCNCA.US', 'FCNCB.US', 'FCNCO.US', 'FCNCP.US'];{'polarity': 0.991, 'neg': 0.003, 'neu': 0.884, 'pos': 0.113};FCNCP
127921;9054;1;2022-08-17T13:30:01+00:00;Rush Enterprises Inc;97654;"Group 1 (GPI) Rewards Investors With Dividend Hike &amp; Buyback";['GAV.F', 'GPI.US', 'RUNA.F', 'RUSHA.US', 'RUSHB.US'];{'polarity': 0.999, 'neg': 0.005, 'neu': 0.811, 'pos': 0.185};RUSHB
127922;9054;1;2022-08-17T13:30:01+00:00;Rush Enterprises Inc;98685;"Group 1 (GPI) Rewards Investors With Dividend Hike &amp; Buyback";['GAV.F', 'GPI.US', 'RUNA.F', 'RUSHA.US', 'RUSHB.US'];{'polarity': 0.999, 'neg': 0.005, 'neu': 0.811, 'pos': 0.185};RUSHA
127924;9057;-1;2022-08-17T13:36:25+00:00;Qurate Retail Inc;64173;Investors who have held Qurate Retail (NASDAQ:QRTE.A) over the last three years have watched its earnings decline along with their investment;['LB3A.F', 'QRTE-A.US', 'QRTEA.US', 'QRTEB.US', 'QRTEP.US'];{'polarity': 0.996, 'neg': 0.036, 'neu': 0.827, 'pos': 0.137};QRTEP
127925;9057;-1;2022-08-17T13:36:25+00:00;Qurate Retail Inc;154013;Investors who have held Qurate Retail (NASDAQ:QRTE.A) over the last three years have watched its earnings decline along with their investment;['LB3A.F', 'QRTE-A.US', 'QRTEA.US', 'QRTEB.US', 'QRTEP.US'];{'polarity': 0.996, 'neg': 0.036, 'neu': 0.827, 'pos': 0.137};QRTEA
127975;9108;0;2022-08-17T14:43:26+00:00;Digital World Acquisition Corp;138281;Airbnb to block parties, Amazon workers in NY petition for union, DWAC asks for earnings extension;['ABNB.US', 'AMZ.F', 'AMZ.XETRA', 'AMZN.MX', 'AMZN.US', 'AMZO34.SA', 'DWAC.US', 'DWACU.US', 'DWACW.US'];{'polarity': 0.832, 'neg': 0.061, 'neu': 0.839, 'pos': 0.1};DWACU
127976;9108;0;2022-08-17T14:43:26+00:00;Digital World Acquisition Corp;141015;Airbnb to block parties, Amazon workers in NY petition for union, DWAC asks for earnings extension;['ABNB.US', 'AMZ.F', 'AMZ.XETRA', 'AMZN.MX', 'AMZN.US', 'AMZO34.SA', 'DWAC.US', 'DWACU.US', 'DWACW.US'];{'polarity': 0.832, 'neg': 0.061, 'neu': 0.839, 'pos': 0.1};DWAC
127977;9108;0;2022-08-17T14:43:26+00:00;Digital World Acquisition Corp;163585;Airbnb to block parties, Amazon workers in NY petition for union, DWAC asks for earnings extension;['ABNB.US', 'AMZ.F', 'AMZ.XETRA', 'AMZN.MX', 'AMZN.US', 'AMZO34.SA', 'DWAC.US', 'DWACU.US', 'DWACW.US'];{'polarity': 0.832, 'neg': 0.061, 'neu': 0.839, 'pos': 0.1};DWACW
128260;9393;0;2022-08-18T10:43:17+00:00;Zillow Group Inc;66664;Report: As the Tampa Bay housing market rebalances, competition is shifting toward lower-priced homes;['0ZG.F', '0ZG2.F', 'Z.US', 'ZG.US'];{'polarity': -0.477, 'neg': 0.215, 'neu': 0.785, 'pos': 0};Z
128261;9393;0;2022-08-18T10:43:17+00:00;Zillow Group Inc;67454;Report: As the Tampa Bay housing market rebalances, competition is shifting toward lower-priced homes;['0ZG.F', '0ZG2.F', 'Z.US', 'ZG.US'];{'polarity': -0.477, 'neg': 0.215, 'neu': 0.785, 'pos': 0};ZG
128320;9453;0;2022-08-18T12:00:00+00:00;Zillow Group Inc;66663;Buyers gaining time and options as housing market rebalances;['0ZG.F', '0ZG2.F', 'Z.US', 'ZG.US'];{'polarity': 1, 'neg': 0.016, 'neu': 0.862, 'pos': 0.122};Z
128321;9453;0;2022-08-18T12:00:00+00:00;Zillow Group Inc;67453;Buyers gaining time and options as housing market rebalances;['0ZG.F', '0ZG2.F', 'Z.US', 'ZG.US'];{'polarity': 1, 'neg': 0.016, 'neu': 0.862, 'pos': 0.122};ZG
128342;9475;0;2022-08-18T12:30:00+00:00;Chicken Soup for the Soul Entertainment Inc;123064;Chicken Soup for the Soul Entertainment Announces Timing of Regular Monthly Dividend for September for Series A Cumulative Redeemable Perpetual Preferred Stock;['CSSE.US', 'CSSEN.US', 'CSSEP.US'];{'polarity': 0.997, 'neg': 0.026, 'neu': 0.848, 'pos': 0.126};CSSEN
